"","brsupport","clock","stemmy","Ntips"
"train_1187_-1.fa",43.8780487804878,0.308728085839971,0.241880046072119,44
"train_859_-1.fa",39.4222222222222,0.308774468588523,0.177295486093449,48
"test_1930_-1.fa",40.7209302325581,0.308904062701418,0.189387591118302,46
"train_1419_-1.fa",49.6046511627907,0.309045940432817,0.192424889113613,46
"dev_1550_-1.fa",47.8863636363636,0.309066268319269,0.224800692712232,47
"train_1215_-1.fa",49.1282051282051,0.309138112665698,0.256789040958148,42
"train_885_-1.fa",48.3488372093023,0.309151053994302,0.234796171238426,46
"train_550_-1.fa",42.9318181818182,0.309529668322139,0.26849040602018,47
"train_84_-1.fa",44.2790697674419,0.309582367720722,0.210810055591559,46
"train_327_-1.fa",44.304347826087,0.309616969958512,0.236563638791815,49
"test_1885_-1.fa",49.8,0.309733218446793,0.204210356824918,43
"train_820_-1.fa",44.8139534883721,0.309814746788705,0.235580961116874,46
"train_337_-1.fa",43.7173913043478,0.309931157339921,0.210704045032763,49
"dev_1598_-1.fa",44.1627906976744,0.310179218877801,0.21340491579977,46
"train_1337_-1.fa",39.875,0.310216237100967,0.223610813633479,43
"train_519_-1.fa",43.3571428571429,0.310524200986559,0.178244740218505,45
"train_922_-1.fa",45.7,0.310586670190018,0.234166493724612,43
"train_708_-1.fa",41.7179487179487,0.310592907081054,0.189332024925839,42
"train_373_-1.fa",43.6046511627907,0.310796765641022,0.235556466726114,46
"dev_1601_-1.fa",47.9565217391304,0.31108374687954,0.255717591687583,49
"train_511_-1.fa",41.0476190476191,0.31144346057876,0.245129908948648,45
"dev_1543_-1.fa",41.1739130434783,0.311484934300329,0.200617976990497,49
"train_869_-1.fa",43.1578947368421,0.311569019063293,0.221165719762477,41
"train_348_-1.fa",42.0666666666667,0.311577043644629,0.23409327937791,48
"train_1119_-1.fa",53.2857142857143,0.311646809080106,0.213346331553493,45
"test_1788_-1.fa",51.7555555555556,0.311955114801987,0.254778909037024,48
"train_1205_-1.fa",40.8461538461538,0.311968081700857,0.194126900043182,42
"train_825_-1.fa",49.6363636363636,0.31209839111642,0.219309480556732,47
"test_1759_-1.fa",48.0487804878049,0.312249485648943,0.253884308015907,44
"train_1477_-1.fa",52.8139534883721,0.31253503574478,0.261336841855808,46
"train_688_-1.fa",49.7954545454545,0.31261500716587,0.230203976916972,47
"train_1088_-1.fa",50.2619047619048,0.312857050599167,0.213284361628666,45
"train_874_-1.fa",47.1190476190476,0.312913000860609,0.217193121637424,45
"train_739_-1.fa",48.1052631578947,0.312969129308621,0.209696561419287,41
"test_1664_-1.fa",45.1395348837209,0.312982196182348,0.212433609621394,46
"test_1880_-1.fa",43.8333333333333,0.31302744920545,0.218492711122443,45
"train_1141_-1.fa",43.2380952380952,0.313027932846713,0.211701710943957,45
"train_1042_-1.fa",46.6153846153846,0.313166765164533,0.207795125740632,42
"train_458_-1.fa",45.7333333333333,0.31317140451075,0.222444406036104,48
"dev_1535_-1.fa",43.4772727272727,0.313292600847053,0.226322455479075,47
"train_878_-1.fa",38.3863636363636,0.313444681217692,0.195378195853658,47
"train_1367_-1.fa",46.4358974358974,0.313452978187347,0.277498801795234,42
"train_593_-1.fa",51.1463414634146,0.313477718056565,0.218831483932925,44
"train_493_-1.fa",47.0444444444444,0.313494113250611,0.190937082474353,48
"train_1241_-1.fa",46.7560975609756,0.313543637999224,0.212163937561692,44
"train_1302_-1.fa",51.75,0.313838473951846,0.227817744252131,43
"train_686_-1.fa",47.925,0.313932262207015,0.260975157758867,43
"train_1256_-1.fa",42.2619047619048,0.313948634430129,0.222701239942698,45
"train_573_-1.fa",48.046511627907,0.313968600131457,0.249773055931365,46
"train_1217_-1.fa",43.4615384615385,0.31418929279633,0.226377351912054,42
"dev_1521_-1.fa",47.5111111111111,0.31428475075139,0.198911249833881,48
"train_1125_-1.fa",38.6410256410256,0.314291737161852,0.175837957053844,42
"train_30_-1.fa",54.5777777777778,0.314324255298499,0.295451521113494,48
"train_388_-1.fa",57.0975609756098,0.314544161213317,0.252055219303338,44
"train_1291_-1.fa",45.2340425531915,0.314777689710983,0.211435398735342,50
"train_663_-1.fa",44.675,0.315052372388654,0.244213124832232,43
"dev_1528_-1.fa",41.195652173913,0.315060664059896,0.196581662700645,49
"train_1138_-1.fa",45.0476190476191,0.315067967043108,0.194856962561254,45
"test_2002_-1.fa",45.6136363636364,0.315159214589427,0.217135509919944,47
"train_843_-1.fa",36.7027027027027,0.315387527045758,0.171389721291751,40
"train_1226_-1.fa",43.2857142857143,0.315734008580093,0.218443462083471,45
"dev_1652_-1.fa",44.4651162790698,0.315907809344913,0.193102724272832,46
"train_477_-1.fa",39.4888888888889,0.315913503037645,0.260587554249869,48
"train_812_-1.fa",39.9777777777778,0.316348667627342,0.203301934375573,48
"train_292_-1.fa",47.6279069767442,0.316413803580937,0.227612497100239,46
"train_966_-1.fa",45.7619047619048,0.316486200630477,0.326922238432759,45
"train_1109_-1.fa",47.575,0.316554750103407,0.223951887241715,43
"train_1376_-1.fa",44.175,0.316867724751679,0.205959932751078,43
"test_1995_-1.fa",46.3023255813954,0.317380043829568,0.250706976131422,46
"train_7_-1.fa",43.7708333333333,0.317452501067695,0.248582062911637,51
"dev_1515_-1.fa",41.3,0.317547674710756,0.207688656518553,43
"test_1931_-1.fa",50.8333333333333,0.317561020680875,0.313286566032429,45
"train_20_-1.fa",42.2391304347826,0.317751486810489,0.24090663410017,49
"train_79_-1.fa",51.6,0.317937653880454,0.251706990098212,48
"test_1857_-1.fa",48.0454545454545,0.317998625066691,0.23738113849387,47
"train_456_-1.fa",40.8125,0.318126808688801,0.249013727746405,51
"test_1726_-1.fa",50.8571428571429,0.318155680737773,0.206032495871473,45
"train_1250_-1.fa",43.8536585365854,0.318358772908584,0.233969781339673,44
"train_858_-1.fa",56.0454545454545,0.318518764475851,0.238870083404165,47
"train_205_-1.fa",46.475,0.318670013846424,0.28395056301967,43
"train_1483_-1.fa",41.7857142857143,0.318711231787101,0.23687078807804,45
"train_770_-1.fa",46.5581395348837,0.318890349381814,0.220061308114858,46
"train_85_-1.fa",41.7391304347826,0.318994259294391,0.241181797094002,49
"train_1501_-1.fa",38.1,0.319088268652524,0.202295489779974,43
"train_202_-1.fa",44.8666666666667,0.319129990418694,0.188297180638618,48
"train_1247_-1.fa",45.1304347826087,0.319147583004758,0.235678602797825,49
"train_167_-1.fa",48.75,0.319395190602329,0.267316247623072,47
"test_1748_-1.fa",52.2666666666667,0.319502518920897,0.209888897336055,48
"train_1149_-1.fa",56.4871794871795,0.319662114617338,0.23713713005698,42
"dev_1622_-1.fa",45.9512195121951,0.31998780082962,0.180513163021101,44
"train_764_-1.fa",50.8918918918919,0.320070668543785,0.24083000300659,40
"test_1736_-1.fa",52.525,0.320076983039002,0.277164178500918,43
"train_431_-1.fa",45.4782608695652,0.320296268801963,0.244905999565321,49
"test_1768_-1.fa",50.9772727272727,0.320503820044815,0.275492879785248,47
"train_1435_-1.fa",41.3571428571429,0.320608559184137,0.184634346957682,45
"train_637_-1.fa",51.9,0.320696316926122,0.26269095469739,43
"dev_1577_-1.fa",41.1111111111111,0.320700834876414,0.198664540112702,48
"train_1121_-1.fa",46.9047619047619,0.321048727310529,0.258693229504485,45
"train_855_-1.fa",53.025641025641,0.32113044071924,0.235492593478446,42
"test_1950_-1.fa",49.125,0.321142177598343,0.246327557017888,43
"train_395_-1.fa",52.5555555555556,0.321247239912146,0.261067230196432,48
"train_1443_-1.fa",47.1162790697674,0.321516084518101,0.229641391934209,46
"test_1722_-1.fa",49.3571428571429,0.321583836689855,0.271296992995354,45
"test_1922_-1.fa",43.1666666666667,0.321720376956003,0.269826522230114,45
"train_585_-1.fa",57.6808510638298,0.321731227747585,0.235376632476777,50
"train_616_-1.fa",48.3157894736842,0.321905771377739,0.212317887928272,41
"train_377_-1.fa",48.2978723404255,0.321932181320129,0.20895116154709,50
"train_954_-1.fa",48.0810810810811,0.322099784663256,0.252527204856548,40
"train_490_-1.fa",42.35,0.322118922766899,0.276447835398889,43
"train_1325_-1.fa",47.1190476190476,0.322208411561483,0.222223592406761,45
"test_1862_-1.fa",52.2790697674419,0.322240976265399,0.302578797287063,46
"train_877_-1.fa",42.1025641025641,0.322337989605967,0.214780841691241,42
"train_1303_-1.fa",42.219512195122,0.322407161110477,0.199656968992147,44
"train_706_-1.fa",47.8780487804878,0.322467773354629,0.202365361428924,44
"train_813_-1.fa",46.7777777777778,0.322736544744527,0.239949051026389,48
"train_1292_-1.fa",42.609756097561,0.322804083914437,0.26403961995626,44
"dev_1541_-1.fa",49.9024390243902,0.322943186294781,0.251428174514608,44
"train_944_-1.fa",45.7,0.322961756187771,0.260389455357982,43
"train_1369_-1.fa",45.9772727272727,0.323084229721544,0.266226158715698,47
"train_248_-1.fa",45.7727272727273,0.323087217193202,0.195359219056694,47
"dev_1643_-1.fa",49.6046511627907,0.323131986513229,0.254494454574901,46
"train_213_-1.fa",41.4666666666667,0.323240884607819,0.158869845724226,48
"train_703_-1.fa",46.7272727272727,0.323299546422328,0.209546936607648,47
"dev_1607_-1.fa",51.6363636363636,0.323423183306595,0.224307752017646,47
"train_1074_-1.fa",46.175,0.323549671967005,0.203972695567501,43
"train_1045_-1.fa",43.5476190476191,0.323551390199348,0.221573949520121,45
"train_1145_-1.fa",51.0789473684211,0.323661754852322,0.25023670787924,41
"train_561_-1.fa",44.9302325581395,0.323693372940113,0.207910530193114,46
"train_1164_-1.fa",52.5263157894737,0.323736021727746,0.276506509949278,41
"train_59_-1.fa",38.1351351351351,0.32378416660065,0.189779960169766,40
"train_115_-1.fa",44.3181818181818,0.323831542685103,0.200376486489733,47
"train_520_-1.fa",48.6511627906977,0.324180759083932,0.222390053468039,46
"train_1220_-1.fa",48.6190476190476,0.32422534614693,0.240606161220611,45
"train_1339_-1.fa",49.1282051282051,0.324301809796087,0.216247229732073,42
"train_1019_-1.fa",48.9302325581395,0.324401274281735,0.187566852210504,46
"train_732_-1.fa",45.5681818181818,0.324442249739528,0.213142419499554,47
"train_147_-1.fa",48.4090909090909,0.324550490612036,0.202861538058245,47
"train_36_-1.fa",49.5957446808511,0.32466882546927,0.209190524872882,50
"train_1267_-1.fa",43.1463414634146,0.324895406189878,0.199098741702851,44
"train_821_-1.fa",53.6511627906977,0.324922035972284,0.270834526232489,46
"train_1152_-1.fa",49.8636363636364,0.324947400542957,0.180023888946273,47
"train_1341_-1.fa",51.45,0.324962794688935,0.228348499848146,43
"train_1464_-1.fa",42.5853658536585,0.325460458165038,0.212173328984949,44
"dev_1596_-1.fa",44.8666666666667,0.325487130516239,0.2569088153721,48
"train_1071_-1.fa",48.4222222222222,0.325588610413092,0.223135058517221,48
"test_1920_-1.fa",48.2857142857143,0.325817180452357,0.278254688919086,45
"train_1181_-1.fa",50.5476190476191,0.325864279488538,0.229198581011676,45
"test_1665_-1.fa",42.5853658536585,0.32603398820053,0.25480060274851,44
"test_1955_-1.fa",47.2045454545455,0.326074950760072,0.242233846934548,47
"train_1439_-1.fa",49.9487179487179,0.326117164916133,0.238147023169995,42
"train_1058_-1.fa",49.4418604651163,0.326300640442744,0.267078377059389,46
"train_313_-1.fa",54.8409090909091,0.326371742760277,0.207397341835316,47
"train_93_-1.fa",38.9130434782609,0.32655599878622,0.189055873715087,49
"train_495_-1.fa",46.3181818181818,0.326798210576667,0.226916249506923,47
"test_1787_-1.fa",47.9545454545455,0.326816924835883,0.268326285353966,47
"dev_1532_-1.fa",52.5714285714286,0.326824129363564,0.293202997499162,45
"train_814_-1.fa",39.4651162790698,0.32693982874302,0.195491132994153,46
"train_1388_-1.fa",51.7027027027027,0.326985716422978,0.259115076849902,40
"train_926_-1.fa",45.6818181818182,0.326994760004594,0.205575849871283,47
"train_247_-1.fa",48.6590909090909,0.327006657865049,0.248534096977192,47
"train_802_-1.fa",47.6222222222222,0.327087301672895,0.224255694490202,48
"train_981_-1.fa",35.2,0.327115419823809,0.20632064259354,43
"train_1400_-1.fa",45.609756097561,0.327172156177778,0.282409090558093,44
"train_942_-1.fa",43.0888888888889,0.327236569070972,0.198094877854118,48
"dev_1612_-1.fa",51.0444444444444,0.327241476681228,0.22461405189081,48
"train_1059_-1.fa",60.675,0.327345122866226,0.283465263288482,43
"train_782_-1.fa",51.0243902439024,0.327347016750255,0.285725826610817,44
"train_1061_-1.fa",46.75,0.327636614758483,0.236647499837342,43
"train_902_-1.fa",38.9772727272727,0.327820185042441,0.184253849870658,47
"train_747_-1.fa",47.3414634146341,0.327826230290232,0.211260074652374,44
"train_1371_-1.fa",51.1818181818182,0.327916286713116,0.192130925246834,47
"train_674_-1.fa",40.7906976744186,0.328025943561935,0.20764497953537,46
"test_1998_-1.fa",44.1590909090909,0.328098057176276,0.224959590985496,47
"train_517_-1.fa",47.5384615384615,0.328123595622748,0.25730073420022,42
"train_653_-1.fa",49.906976744186,0.32814184283971,0.241297350135782,46
"train_228_-1.fa",35.2888888888889,0.328409443679346,0.245928334873863,51
"train_253_-1.fa",43.5238095238095,0.328434711740087,0.224694072100858,45
"train_1460_-1.fa",42.609756097561,0.328493117713207,0.25438949917402,44
"train_1384_-1.fa",47.275,0.328556611339134,0.231910011424058,43
"dev_1533_-1.fa",46.2619047619048,0.328608443839687,0.205045143757768,45
"dev_1562_-1.fa",48.5121951219512,0.328641453417156,0.240177177052269,44
"train_715_-1.fa",46.7906976744186,0.328728094704749,0.23358806100376,46
"train_273_-1.fa",47.2340425531915,0.328737213019866,0.23624487887492,50
"train_96_-1.fa",48.7111111111111,0.328806931687842,0.211053296857473,48
"train_1363_-1.fa",43,0.328855494710317,0.231639824956381,43
"train_123_-1.fa",46.8409090909091,0.329033443564384,0.209404620977201,47
"train_1295_-1.fa",40.0222222222222,0.329067045297349,0.18452119269351,48
"train_1095_-1.fa",46.6842105263158,0.329097135288426,0.240587981746279,41
"train_1184_-1.fa",46.4878048780488,0.32921536932497,0.217549127930495,44
"dev_1567_-1.fa",42.4883720930233,0.329269409665474,0.181823492089963,46
"train_546_-1.fa",45.8372093023256,0.329325146933832,0.222389380627162,46
"train_218_-1.fa",42.5813953488372,0.329458598346755,0.178777848090877,46
"train_1156_-1.fa",50.8,0.329482903716013,0.203740515742785,43
"test_1908_-1.fa",41.2857142857143,0.329536226125228,0.215923359431008,45
"train_906_-1.fa",47.15,0.329592727671858,0.21170424358215,43
"train_914_-1.fa",41.225,0.329621520956807,0.189574685385781,43
"train_901_-1.fa",54.7674418604651,0.329728046609637,0.246214131939961,46
"test_2005_-1.fa",51.5777777777778,0.329802588946478,0.207759789399566,48
"train_211_-1.fa",46.5813953488372,0.329853853596385,0.257180102505069,46
"train_1484_-1.fa",46.3829787234043,0.329895656545401,0.219566016348708,50
"train_238_-1.fa",43.6976744186046,0.329914436661324,0.203122808091065,46
"train_872_-1.fa",45.4523809523809,0.329942486915759,0.201836007159519,45
"dev_1591_-1.fa",50.025,0.330242141500324,0.282281372696282,43
"train_569_-1.fa",51.1190476190476,0.330260988533607,0.225014601324836,45
"test_1861_-1.fa",38.2093023255814,0.330270831282251,0.252589450516758,47
