"","brsupport","clock","stemmy","Ntips"
"train_1242_-1.fa",43.6410256410256,0.330007054077968,0.344975363168744,42
"train_947_-1.fa",54.1904761904762,0.330085133849241,0.30295524672281,45
"train_849_-1.fa",51.0232558139535,0.330173794004553,0.302718976929411,46
"train_505_-1.fa",52.2888888888889,0.330200481898056,0.307471407170976,48
"test_1876_-1.fa",44.6222222222222,0.330411581799852,0.265848311145331,48
"train_190_-1.fa",38.7173913043478,0.330466716561337,0.246487518902238,49
"train_1099_-1.fa",50,0.330559183829305,0.30452301645683,47
"train_1188_-1.fa",38.8695652173913,0.330584285186255,0.269920329424151,49
"train_169_-1.fa",48.9782608695652,0.330704971482964,0.289833001709989,49
"train_1108_-1.fa",49.5365853658537,0.330769289326784,0.308446018027451,44
"train_1413_-1.fa",52.1,0.330905378596247,0.277240711957679,43
"test_1758_-1.fa",51.0512820512821,0.330933463406713,0.272021366134628,42
"train_791_-1.fa",41.3333333333333,0.330966602983406,0.297001573346789,48
"dev_1526_-1.fa",36.804347826087,0.331024624091465,0.241768936294835,49
"train_1045_-1.fa",48.6904761904762,0.331112329713238,0.296235708215104,45
"train_1227_-1.fa",44.9736842105263,0.33122553326373,0.293279935852511,41
"dev_1564_-1.fa",41.8095238095238,0.331313354067241,0.303563675414339,45
"train_1482_-1.fa",44.025,0.331707599753156,0.299916166088471,43
"test_1897_-1.fa",48.6444444444444,0.331921194136306,0.295762024614871,48
"train_742_-1.fa",47.0243902439024,0.331936598917602,0.325624713209096,44
"train_1140_-1.fa",36.7435897435897,0.331986315597465,0.266359203508803,42
"train_1367_-1.fa",49.3333333333333,0.33199659499625,0.324542169610847,42
"dev_1540_-1.fa",48.2558139534884,0.332161350105127,0.332278304574343,46
"train_1387_-1.fa",40.425,0.332328148353315,0.249873142310491,43
"test_1767_-1.fa",34.425,0.332515762129077,0.328280314364091,43
"train_1102_-1.fa",44.0476190476191,0.332653797219092,0.316067510295819,45
"train_3_-1.fa",49.6486486486486,0.332673338965038,0.297009505058616,40
"test_1694_-1.fa",49.6279069767442,0.332965634212296,0.278255156185234,46
"train_176_-1.fa",42.1904761904762,0.333099666717312,0.298343400701835,45
"train_995_-1.fa",38.4871794871795,0.333155188185244,0.270765931545322,42
"train_1040_-1.fa",48.0952380952381,0.333202063398769,0.314075178239116,45
"test_1868_-1.fa",47.8837209302326,0.333367296801855,0.295822845994474,46
"train_1458_-1.fa",51.6590909090909,0.33348575785313,0.31640080174639,47
"train_239_-1.fa",52.7380952380952,0.333653139803973,0.298245420742196,45
"test_1803_-1.fa",49.953488372093,0.333713772804293,0.285928569067407,46
"train_261_-1.fa",45.063829787234,0.333942752116235,0.274178718043511,50
"test_1988_-1.fa",44.25,0.334009291100271,0.312916428118692,47
"dev_1576_-1.fa",48.5,0.334172830576854,0.268679285068191,45
"test_1816_-1.fa",46.3555555555556,0.334222550911391,0.269598451196477,48
"train_1400_-1.fa",55.9512195121951,0.334310678899377,0.307119573011921,44
"train_779_-1.fa",49.4090909090909,0.334313437684705,0.324241240477269,47
"test_1960_-1.fa",42.7567567567568,0.334369908357697,0.251223242402171,40
"dev_1626_-1.fa",48.953488372093,0.334482249842899,0.249027319617717,46
"dev_1535_-1.fa",50.9090909090909,0.334532981557552,0.311432912337444,47
"train_594_-1.fa",47.4047619047619,0.334561651248192,0.296731982549085,45
"test_1846_-1.fa",40.6382978723404,0.334599496236549,0.239679992418839,50
"train_1335_-1.fa",48.7674418604651,0.334830719575219,0.262272819288618,46
"train_880_-1.fa",44.4878048780488,0.334898201518383,0.292328811918546,44
"train_79_-1.fa",44.9555555555556,0.335109988371606,0.281616398495678,48
"train_1235_-1.fa",57.4186046511628,0.335373814395753,0.324298913147711,46
"train_840_-1.fa",44.9210526315789,0.335567308374671,0.284481204410621,41
"train_178_-1.fa",51.1521739130435,0.335825895074704,0.274951917903891,49
"train_1163_-1.fa",45.5476190476191,0.335840246892044,0.283796245867139,45
"train_1488_-1.fa",45.625,0.335906492413666,0.362525759229356,43
"test_1814_-1.fa",46.0243902439024,0.335958911448743,0.320069866764622,44
"train_282_-1.fa",45.1086956521739,0.335966949698872,0.295431520550541,49
"train_373_-1.fa",47.4186046511628,0.33603191543518,0.341046237206912,46
"train_573_-1.fa",43.0232558139535,0.336058107377932,0.265977229869253,46
"test_1908_-1.fa",38.2857142857143,0.336103981458119,0.294306595893591,45
"test_1943_-1.fa",43.5813953488372,0.336107299348165,0.331579094711816,46
"test_1857_-1.fa",41.6818181818182,0.336123103843642,0.270136655168034,47
"train_186_-1.fa",46.7209302325581,0.336154655840736,0.311165818600916,46
"train_1024_-1.fa",48.6818181818182,0.33629762094892,0.258259321969616,47
"train_774_-1.fa",45.1794871794872,0.336333635581908,0.300392069566924,42
"train_1147_-1.fa",40.4871794871795,0.336462597827431,0.275955715386589,42
"train_224_-1.fa",48.6279069767442,0.336575574317649,0.337232826191189,46
"test_1721_-1.fa",55.6744186046512,0.337044376884799,0.364521345875278,46
"train_192_-1.fa",45.4782608695652,0.337235830372891,0.301337313255051,49
"dev_1566_-1.fa",36.1860465116279,0.337574838292505,0.312278100645225,46
"train_260_-1.fa",39.2272727272727,0.337719032692927,0.264568277415395,47
"train_564_-1.fa",46.0810810810811,0.337848957432926,0.292691087037171,40
"dev_1612_-1.fa",46.0444444444444,0.337941038925808,0.237556147270004,48
"dev_1579_-1.fa",43.5,0.337962150366382,0.372102832159311,45
"train_75_-1.fa",44.0227272727273,0.337969550360262,0.26642811268528,47
"train_669_-1.fa",45.304347826087,0.33803575705907,0.290272177462263,49
"test_1996_-1.fa",48.7073170731707,0.338139458136361,0.291381044800123,44
"train_1433_-1.fa",44.3181818181818,0.338191573972704,0.244641883182768,47
"test_1788_-1.fa",51.0888888888889,0.338259405426227,0.317688682894621,48
"train_1322_-1.fa",40.7857142857143,0.338266091556484,0.285565424012071,45
"train_938_-1.fa",49.9756097560976,0.338288114402246,0.371366379386309,44
"test_1878_-1.fa",45.1395348837209,0.338338129405571,0.310913543561199,46
"test_1914_-1.fa",46.0487804878049,0.338354298707504,0.269615303191466,44
"train_1178_-1.fa",53.125,0.338514856892637,0.302793047568644,43
"train_504_-1.fa",43.1395348837209,0.338844866439229,0.269402123424029,46
"train_1136_-1.fa",38.2105263157895,0.338996676115967,0.31758706808228,41
"train_1098_-1.fa",46.3095238095238,0.339228803918054,0.262513147466524,45
"train_398_-1.fa",48.0444444444444,0.339276531371093,0.257093843050397,48
"train_1381_-1.fa",33.0731707317073,0.339349073327416,0.273511241359023,44
"train_476_-1.fa",48.8333333333333,0.339454627297316,0.3113399703684,45
"train_1208_-1.fa",47.4418604651163,0.339649297129351,0.302995711906892,46
"train_240_-1.fa",58.4285714285714,0.339735575628587,0.318461717511829,45
"train_55_-1.fa",46.9772727272727,0.339742618942844,0.369677643983116,47
"train_1419_-1.fa",42,0.339763876301681,0.328902348375096,46
"train_1307_-1.fa",53.7954545454545,0.339861310368871,0.315000389271337,47
"dev_1618_-1.fa",53.4047619047619,0.340091671611573,0.299147309537258,45
"train_618_-1.fa",40,0.340121156289417,0.262305043580507,44
"train_1274_-1.fa",47.1707317073171,0.340148079007297,0.29767109098566,44
